FrameNumber,EAR,EyeState
,0.2599992,Open
,0.262370106,Open
,0.260635587,Open
,0.272573295,Open
,0.272982806,Open
,0.278752659,Open
,0.264658822,Open
,0.276310268,Open
,0.26551119,Open
,0.278752659,Open
,0.284834627,Open
,0.283493466,Open
,0.295570543,Open
,0.273345092,Open
,0.280013035,Open
,0.279186013,Open
,0.26994863,Open
,0.275064415,Open
,0.276188855,Open
,0.205761407,Open
,0.099519127,Blink
,0.085741795,Blink
,0.085745066,Blink
,0.11698661,Blink
,0.090233836,Blink
,0.080874597,Blink
,0.099261184,Blink
,0.100567037,Blink
,0.106388566,Blink
,0.112895329,Blink
,0.109285118,Blink
,0.130438742,Blink
,0.126847986,Blink
,0.169101285,Blink
,0.200168925,Blink
,0.209592621,Open
,0.210429395,Open
,0.210457683,Open
,0.218592697,Open
,0.214159068,Open
,0.217411266,Open
,0.211800613,Open
,0.218614545,Open
,0.218068834,Open
,0.217309024,Open
,0.21799611,Open
,0.222873109,Open
,0.230704552,Open
,0.22228878,Open
,0.231316702,Open
,0.223217319,Open
,0.233679391,Open
,0.236523404,Open
,0.264345126,Open
,0.261053728,Open
,0.26115231,Open
,0.283724698,Open
,0.278077774,Open
,0.271845172,Open
,0.279854608,Open
,0.212487394,Blink
,0.095097855,Blink
,0.086349008,Blink
,0.096307492,Blink
,0.154159597,Blink
,0.193043178,Blink
,0.230741347,Blink
,0.236572167,Open
,0.239268334,Open
,0.147540306,Blink
,0.122743189,Blink
,0.139449776,Blink
,0.190555749,Blink
,0.228922647,Open
,0.258972245,Open
,0.263629944,Open
,0.283186515,Open
,0.290793963,Open
,0.25810919,Open
,0.269143631,Open
,0.285282793,Open
,0.290622561,Open
,0.269022434,Open
,0.277173913,Open
,0.282817417,Open
,0.278922872,Open
,0.276595745,Open
,0.2791126,Open
,0.287628051,Open
,0.293652321,Open
,0.287201546,Open
,0.279194038,Open
,0.278892365,Open
,0.287752655,Open
,0.300094492,Open
,0.294912872,Open
,0.286396188,Open
,0.288010101,Open
,0.308371167,Open
,0.298028326,Open
,0.306393287,Open
,0.310837169,Open
,0.303179635,Open
,0.303299955,Open
,0.297305108,Open
,0.32723683,Open
,0.324963223,Open
,0.319358552,Open
,0.330093016,Open
,0.324925873,Open
,0.340780563,Open
,0.337383828,Open
,0.346078914,Open
,0.326510692,Open
,0.328478852,Open
,0.310757096,Open
,0.317919563,Open
,0.322939155,Open
,0.314337545,Open
,0.31054313,Open
,0.307571764,Open
,0.307515253,Open
,0.328216382,Open
,0.310972965,Open
,0.328425958,Open
,0.312768153,Open
,0.328473811,Open
,0.321242417,Open
,0.32661556,Open
,0.32661556,Open
,0.346204276,Open
,0.338875154,Open
,0.333596966,Open
,0.338671889,Open
,0.323239962,Open
,0.330120761,Open
,0.340785363,Open
,0.3440283,Open
,0.333682144,Open
,0.328578974,Open
,0.328578974,Open
,0.287498014,Open
,0.136463311,Blink
,0.120810995,Blink
,0.149841399,Blink
,0.226665726,Blink
,0.277382893,Open
,0.301541142,Open
,0.3106347,Open
,0.295109336,Open
,0.322795055,Open
,0.305402696,Open
,0.185429763,Blink
,0.135967722,Blink
,0.143503061,Blink
,0.212065364,Blink
,0.258646275,Open
,0.292992765,Open
,0.269995029,Open
,0.198807714,Blink
,0.231880152,Open
,0.286568616,Open
,0.163332615,Blink
,0.106690832,Blink
,0.114470307,Blink
,0.131145492,Blink
,0.18124848,Blink
,0.208286754,Blink
,0.247163844,Blink
,0.262263118,Blink
,0.251218697,Open
,0.239448085,Open
,0.239620019,Open
,0.253032172,Open
,0.265159854,Open
,0.275016998,Open
,0.300057318,Open
,0.281428429,Open
,0.261186879,Open
,0.265974351,Open
,0.276031003,Open
,0.295769978,Open
,0.291767264,Open
,0.285495729,Open
,0.276048209,Open
,0.27975587,Open
,0.290442927,Open
,0.292518338,Open
,0.289523151,Open
,0.286765234,Open
,0.285424211,Open
,0.23496055,Open
,0.159911391,Blink
,0.111921636,Blink
,0.139690919,Blink
,0.206108714,Blink
,0.209271386,Blink
,0.263091658,Open
,0.279549756,Open
,0.289742698,Open
,0.283344847,Open
,0.28214263,Open
,0.29352339,Open
,0.310683386,Open
,0.303266444,Open
,0.30101071,Open
,0.322992333,Open
,0.300588589,Open
,0.307255148,Open
,0.333299085,Open
,0.314697444,Open
,0.313468541,Open
,0.322741547,Open
,0.329576537,Open
,0.326136753,Open
,0.316251182,Open
,0.311151841,Open
,0.312698911,Open
,0.30498463,Open
,0.303339906,Open
,0.314667508,Open
,0.330759152,Open
,0.327466948,Open
,0.319756737,Open
,0.32101908,Open
,0.328763568,Open
,0.311104292,Open
,0.337266236,Open
,0.307294974,Open
,0.311060535,Open
,0.311656848,Open
,0.300203963,Open
,0.311653396,Open
,0.303855939,Open
,0.295532414,Open
,0.327253511,Open
,0.318732626,Open
,0.307636847,Open
,0.323104795,Open
,0.316964157,Open
,0.295258668,Open
,0.149919742,Blink
,0.132578624,Blink
,0.115591267,Blink
,0.131828351,Blink
,0.188185243,Blink
,0.218682738,Blink
,0.263586132,Open
,0.293214421,Open
,0.298668378,Open
,0.303941406,Open
,0.328537855,Open
,0.325350411,Open
,0.326375501,Open
,0.328026523,Open
,0.324791534,Open
,0.328227343,Open
,0.336803165,Open
,0.320617875,Open
,0.326523289,Open
,0.326242805,Open
,0.329985715,Open
,0.325681114,Open
,0.334527406,Open
,0.333020297,Open
,0.328176877,Open
,0.322369817,Open
,0.334878012,Open
,0.326016241,Open
,0.328230237,Open
,0.346037101,Open
,0.347998629,Open
,0.34327333,Open
,0.335995507,Open
,0.34777703,Open
,0.353622688,Open
,0.343806928,Open
,0.343062279,Open
,0.322392636,Open
,0.34572987,Open
,0.351342282,Open
,0.338091139,Open
,0.352378387,Open
,0.353156118,Open
,0.350287028,Open
,0.347339616,Open
,0.350703743,Open
,0.347005084,Open
,0.348958618,Open
,0.35080801,Open
,0.350081698,Open
,0.339475391,Open
,0.341989927,Open
,0.335937321,Open
,0.336831184,Open
,0.345220649,Open
,0.35248178,Open
,0.355028934,Open
,0.352990316,Open
,0.35248178,Open
,0.338064594,Open
,0.347918682,Open
,0.356353895,Open
,0.362365557,Open
,0.362158594,Open
,0.347564146,Open
,0.359774176,Open
,0.375020461,Open
,0.385378791,Open
,0.380643997,Open
,0.418191054,Open
,0.396824943,Open
,0.402908467,Open
,0.403913709,Open
,0.402611513,Open
,0.407794531,Open
,0.407718667,Open
,0.412526686,Open
,0.423935114,Open
,0.40682582,Open
,0.418216316,Open
,0.417375883,Open
,0.428963157,Open
,0.409459173,Open
,0.419956994,Open
,0.429728409,Open
,0.414620687,Open
,0.418150913,Open
,0.40643073,Open
,0.427612634,Open
,0.400589184,Open
,0.379461976,Open
,0.402851119,Open
,0.398089569,Open
,0.373588684,Open
,0.390863513,Open
,0.396187105,Open
,0.385249339,Open
,0.368794116,Open
,0.383937175,Open
,0.380262758,Open
,0.379438386,Open
,0.369560951,Open
,0.372849452,Open
,0.358268727,Open
,0.360983763,Open
,0.347454473,Open
,0.345726863,Open
,0.336461573,Open
,0.338556715,Open
,0.338743331,Open
,0.340383642,Open
,0.32788321,Open
,0.344814589,Open
,0.326750396,Open
,0.327710129,Open
,0.336060904,Open
,0.32385134,Open
,0.334806858,Open
,0.329981346,Open
,0.314432672,Open
,0.315981883,Open
,0.30450065,Open
,0.303886009,Open
,0.292789643,Open
,0.310101836,Open
,0.313478389,Open
,0.304221661,Open
,0.318482356,Open
,0.307191084,Open
,0.327530086,Open
,0.30743197,Open
,0.320051735,Open
,0.306485908,Open
,0.306838754,Open
,0.317929581,Open
,0.307105293,Open
,0.287172924,Open
,0.306833338,Open
,0.297650474,Open
,0.312927167,Open
,0.294229096,Open
,0.301765057,Open
,0.304541076,Open
,0.294188792,Open
,0.304168539,Open
,0.302533123,Open
,0.297943821,Open
,0.308428002,Open
,0.313911755,Open
,0.309691711,Open
,0.319143716,Open
,0.326382344,Open
,0.322445701,Open
,0.321756988,Open
,0.310964641,Open
,0.322308496,Open
,0.318173597,Open
,0.325870841,Open
,0.323386124,Open
,0.331130547,Open
,0.342637731,Open
,0.332375009,Open
,0.323522292,Open
,0.33832272,Open
,0.331670312,Open
,0.328188756,Open
,0.335539564,Open
,0.329917095,Open
,0.33131075,Open
,0.338526833,Open
,0.331872613,Open
,0.347447863,Open
,0.3371616,Open
,0.336975418,Open
,0.344776975,Open
,0.332034654,Open
,0.331104005,Open
,0.331128978,Open
,0.328182214,Open
,0.338742089,Open
,0.335734312,Open
,0.328571982,Open
,0.326470579,Open
,0.328600713,Open
,0.318077428,Open
,0.317486633,Open
,0.334448733,Open
,0.32871101,Open
,0.332632681,Open
,0.313264071,Open
,0.31911422,Open
,0.337065289,Open
,0.338302214,Open
,0.355806472,Open
,0.34821682,Open
,0.360911661,Open
,0.332842082,Open
,0.345497426,Open
,0.361427278,Open
,0.356935685,Open
,0.356878912,Open
,0.337470455,Open
,0.171952643,Blink
,0.135459,Blink
,0.138413737,Blink
,0.159285098,Blink
,0.188669168,Blink
,0.220182672,Blink
,0.259000273,Blink
,0.27130409,Open
,0.283804197,Open
,0.302520617,Open
,0.310568273,Open
,0.31675756,Open
,0.337688713,Open
,0.327803331,Open
,0.318869149,Open
,0.320039211,Open
,0.330000417,Open
,0.342919718,Open
,0.33925806,Open
,0.348943461,Open
,0.346720452,Open
,0.340745685,Open
,0.326953535,Open
,0.324198469,Open
,0.337033266,Open
,0.335355917,Open
,0.332850353,Open
,0.335104183,Open
,0.328543675,Open
,0.352866481,Open
,0.334127229,Open
,0.312572826,Open
,0.323306585,Open
,0.339594001,Open
,0.344162075,Open
,0.335779195,Open
,0.340417672,Open
,0.333222389,Open
,0.349262059,Open
,0.341480354,Open
,0.334628785,Open
,0.329543753,Open
,0.338683887,Open
,0.34249852,Open
,0.333097632,Open
,0.340315946,Open
,0.334896581,Open
,0.341480354,Open
,0.3188279,Open
,0.338799781,Open
,0.330001176,Open
,0.335462674,Open
,0.35686666,Open
,0.340877496,Open
,0.346423071,Open
,0.340417672,Open
,0.330410415,Open
,0.345467423,Open
,0.340363732,Open
,0.169924418,Blink
,0.182582028,Blink
,0.159777482,Blink
,0.151010165,Blink
,0.146215819,Blink
,0.221057026,Blink
,0.238151576,Blink
,0.26579177,Open
,0.276411596,Open
,0.301967019,Open
,0.290725497,Open
,0.289863765,Open
,0.298630291,Open
,0.322063836,Open
,0.317550141,Open
,0.314524812,Open
,0.305895964,Open
,0.316374707,Open
,0.312327273,Open
,0.305711584,Open
,0.332618962,Open
,0.316676691,Open
,0.328352917,Open
,0.328872186,Open
,0.349105684,Open
,0.337932724,Open
,0.356213876,Open
,0.344014459,Open
,0.34316306,Open
,0.345581933,Open
,0.333540583,Open
,0.327174884,Open
,0.354579387,Open
,0.343429402,Open
,0.348995745,Open
,0.336394558,Open
,0.332559782,Open
,0.345830233,Open
,0.345581933,Open
,0.351665629,Open
,0.354297477,Open
,0.332726349,Open
,0.337005121,Open
,0.331467808,Open
,0.360433232,Open
,0.327132558,Open
,0.304096859,Open
,0.324688133,Open
,0.320034495,Open
,0.317066539,Open
,0.327190435,Open
,0.314737833,Open
,0.33765688,Open
,0.324762869,Open
,0.320976436,Open
,0.335199977,Open
,0.349929899,Open
,0.358760374,Open
,0.364363339,Open
,0.351974118,Open
,0.344440324,Open
,0.214790889,Blink
,0.157456439,Blink
,0.173996745,Blink
,0.219783281,Blink
,0.272057215,Open
,0.313222523,Open
,0.327786493,Open
,0.327639154,Open
,0.331660832,Open
,0.340652828,Open
,0.357125568,Open
,0.332042869,Open
,0.338698475,Open
,0.333728807,Open
,0.340430634,Open
,0.342828315,Open
,0.333765586,Open
,0.336098696,Open
,0.328261444,Open
,0.352300654,Open
,0.344232964,Open
,0.35671101,Open
,0.365893638,Open
,0.342693523,Open
,0.357010815,Open
,0.358792608,Open
,0.347771702,Open
,0.376427998,Open
,0.35530183,Open
,0.369859912,Open
,0.362630107,Open
,0.356672575,Open
,0.351266248,Open
,0.35853818,Open
,0.339234391,Open
,0.341960848,Open
,0.347242149,Open
,0.358295742,Open
,0.334795201,Open
,0.341307412,Open
,0.346541373,Open
,0.347412282,Open
,0.344742505,Open
,0.339209416,Open
,0.370236478,Open
,0.354093886,Open
,0.341053362,Open
,0.350921177,Open
,0.346551862,Open
,0.351649658,Open
,0.371413274,Open
,0.352918499,Open
,0.360512848,Open
,0.367206787,Open
,0.347385599,Open
,0.361605117,Open
,0.365900545,Open
,0.360685906,Open
,0.368657673,Open
,0.366838273,Open
,0.366894496,Open
,0.377825955,Open
,0.367642517,Open
,0.365841525,Open
,0.367840009,Open
,0.367021633,Open
,0.360693342,Open
,0.380534823,Open
,0.372655212,Open
,0.384295905,Open
,0.371451651,Open
,0.377776684,Open
,0.373771665,Open
,0.373922195,Open
,0.273295794,Blink
,0.168027931,Blink
,0.209006565,Blink
,0.272520538,Blink
,0.312233361,Open
,0.350119408,Open
,0.350471799,Open
,0.35520472,Open
,0.360615124,Open
,0.359177591,Open
,0.344299957,Open
,0.371614747,Open
,0.348152823,Open
,0.355364446,Open
,0.353545629,Open
,0.347776706,Open
,0.379046522,Open
,0.372864791,Open
,0.377402768,Open
,0.368658304,Open
,0.381269411,Open
,0.372529191,Open
,0.376582657,Open
,0.36645716,Open
,0.372864791,Open
,0.358510476,Open
,0.362812732,Open
,0.369295548,Open
,0.360907084,Open
,0.37290321,Open
,0.37290321,Open
,0.359539056,Open
,0.372822741,Open
,0.363456003,Open
,0.372993378,Open
,0.364957122,Open
,0.359450626,Open
,0.364607184,Open
,0.358303223,Open
,0.36354475,Open
,0.366209455,Open
,0.359297704,Open
,0.37104192,Open
,0.228609335,Blink
,0.164885198,Blink
,0.188181926,Blink
,0.26711857,Blink
,0.307176441,Open
,0.336092065,Open
,0.347613008,Open
,0.342941197,Open
,0.348900876,Open
,0.351745428,Open
,0.357619166,Open
,0.350780076,Open
,0.367904327,Open
,0.365947022,Open
,0.30738229,Open
,0.300731445,Open
,0.317094285,Open
,0.311084487,Open
,0.320988467,Open
,0.310462407,Open
,0.300731445,Open
,0.299402436,Open
,0.308226257,Open
,0.299522292,Open
,0.30738229,Open
,0.31010286,Open
,0.297279656,Open
,0.323729768,Open
,0.316992591,Open
,0.310702779,Open
,0.3108237,Open
,0.310080699,Open
,0.330573426,Open
,0.341185131,Open
,0.310001072,Open
,0.311389064,Open
,0.329951345,Open
,0.330582823,Open
,0.352473316,Open
,0.331253857,Open
,0.341253857,Open
,0.318081688,Open
,0.340992028,Open
,0.347819626,Open
,0.193008176,Blink
,0.277732116,Open
,0.413243186,Open
,0.301231901,Open
,0.266134244,Open
,0.285230253,Open
,0.277959983,Open
,0.277460289,Open
,0.273199469,Open
,0.277672625,Open
,0.303704697,Open
,0.269768645,Open
,0.304242479,Open
,0.352794078,Open
,0.383410094,Open
,0.316527204,Open
,0.320422488,Open
,0.339487865,Open
,0.355984788,Open
,0.343473691,Open
,0.314788071,Open
,0.353740838,Open
,0.266359029,Open
,0.188660088,Blink
,0.183253429,Open
,0.183944714,Open
,0.239506209,Open
,0.299071198,Open
,0.22239754,Open
,0.222723209,Open
,0.234252988,Open
,0.226988531,Open
,0.207585287,Blink
,0.143658094,Blink
,0.186279512,Blink
,0.2444029,Open
,0.265088435,Open
,0.289167485,Open
,0.265174297,Open
,0.133410674,Open
,0.075153807,Open
,0.080849524,Blink
,0.103296136,Open
,0.193749942,Blink
,0.196171842,Open
,0.30096563,Open
,0.27536861,Open
,0.249104449,Open
,0.281747337,Open
,0.291766547,Open
,0.280752084,Open
,0.260191759,Open
,0.288323821,Open
,0.286411219,Open
,0.285884659,Open
,0.300895925,Open
,0.289780269,Open
,0.270493646,Open
,0.26555024,Open
,0.287688682,Open
,0.290334904,Open
,0.305364535,Open
,0.307055415,Open
,0.2980762,Open
,0.28915007,Open
,0.26762342,Open
,0.262110063,Open
,0.262491837,Open
,0.253870919,Open
,0.260416667,Open
,0.268284899,Open
,0.273968638,Open
,0.246053691,Open
,0.277392255,Open
,0.28664567,Open
,0.272318182,Open
,0.28442976,Open
,0.272318182,Open
,0.262882255,Open
,0.28664567,Open
,0.24456822,Open
,0.28192641,Open
,0.273166975,Open
,0.271446554,Open
,0.257481536,Blink
,0.076031591,Blink
,0.07538836,Blink
,0.157402353,Blink
,0.252168845,Blink
,0.275696952,Open
,0.28423549,Open
,0.299902199,Open
,0.300545709,Open
,0.319410865,Open
,0.320997345,Open
,0.321595535,Open
,0.343566584,Open
,0.308821188,Open
,0.318139041,Open
,0.289144173,Open
,0.279302878,Open
,0.294900945,Open
,0.285201738,Open
,0.274169524,Open
,0.286136891,Open
,0.304274958,Open
,0.279442273,Open
,0.294817122,Open
,0.291188499,Open
,0.275435745,Open
,0.273773012,Open
,0.285403898,Open
,0.269714694,Open
,0.269382998,Open
,0.269416132,Open
,0.274929551,Open
,0.289614095,Open
,0.250354125,Open
,0.300470398,Open
,0.296417391,Open
,0.275409871,Open
,0.236602791,Open
,0.265142025,Open
,0.268437746,Open
,0.27424625,Open
,0.275824282,Open
,0.275114172,Open
,0.264056739,Open
,0.258850684,Open
,0.275824282,Open
,0.270849167,Open
,0.275824282,Open
,0.269428946,Blink
,0.275114172,Blink
,0.284722452,Blink
,0.284746634,Blink
,0.284776904,Blink
,0.269119078,Blink
,0.274481427,Blink
,0.274404062,Open
,0.276562887,Open
,0.285432563,Open
,0.274877938,Open
,0.279845517,Open
,0.275435745,Open
,0.274877938,Open
,0.283784908,Open
,0.28058325,Open
,0.285367229,Open
,0.279683698,Open
,0.295247561,Open
,0.292238159,Open
,0.295247561,Open
,0.269954801,Open
,0.276169735,Open
,0.276265719,Open
,0.288176847,Open
,0.278923932,Open
,0.284699382,Open
,0.299175744,Open
,0.276265719,Open
,0.299913476,Open
,0.284956211,Open
,0.304341809,Open
,0.285176667,Open
,0.295680703,Open
,0.324961958,Open
,0.323789276,Open
,0.303627008,Open
,0.30396782,Open
,0.315062312,Open
,0.294977682,Open
,0.312190563,Open
,0.308319224,Open
,0.300537543,Open
,0.316617382,Open
,0.315911946,Open
,0.326777706,Open
,0.320399155,Open
,0.315062312,Open
,0.302582283,Open
,0.31015399,Open
,0.321373383,Open
,0.292293052,Open
,0.302499523,Open
,0.329404119,Open
,0.31178632,Open
,0.321373383,Open
,0.327784173,Open
,0.320727104,Open
,0.320656533,Open
,0.315889031,Open
,0.327494555,Open
,0.300057189,Open
,0.294363966,Open
,0.321253402,Open
,0.320177651,Open
,0.321373383,Open
,0.321373383,Open
,0.301581552,Open
,0.320842673,Open
,0.32811515,Open
,0.331491426,Open
,0.311084152,Open
,0.309553198,Open
,0.34403791,Open
,0.329345453,Open
,0.311220329,Open
,0.341869556,Open
,0.348876938,Open
,0.31352341,Open
,0.320093497,Open
,0.33253444,Open
,0.332870304,Open
,0.334419922,Open
,0.344581252,Open
,0.320093497,Open
,0.307034987,Open
,0.332900294,Open
,0.324218884,Open
,0.307034987,Open
,0.320656533,Open
,0.320656533,Open
,0.307839951,Open
,0.308414836,Open
,0.320997345,Open
,0.317908611,Open
,0.311928565,Open
,0.304739758,Open
,0.298573541,Open
,0.305832314,Open
,0.300958378,Open
,0.298834761,Open
,0.074862637,Open
,0.054708223,Open
,0.053624485,Open
,0.072210421,Open
,0.170069272,Open
,0.23260851,Open
,0.276160633,Open
,0.275213629,Open
,0.275213629,Open
,0.275213629,Open
,0.274503519,Open
,0.281745283,Open
,0.281420439,Open
,0.281061939,Open
,0.285205639,Open
,0.291377883,Open
,0.290971937,Open
,0.28058325,Open
,0.276169735,Open
,0.275486896,Open
,0.295930401,Open
,0.275987366,Open
,0.270147672,Open
,0.26585304,Open
,0.275461321,Open
,0.271689643,Open
,0.29087437,Open
,0.292183303,Open
,0.290963935,Open
,0.291610213,Open
,0.28058325,Open
,0.28170213,Open
,0.280486379,Open
,0.274404062,Open
,0.274404062,Open
,0.270497496,Open
,0.270497496,Open
,0.275896973,Open
,0.271180335,Open
,0.269714694,Open
,0.285512358,Open
,0.265230416,Open
,0.274654085,Open
,0.295658349,Open
,0.275561283,Open
,0.275586353,Open
,0.274107007,Open
,0.295224622,Open
,0.275461321,Open
,0.274364415,Open
,0.294103676,Open
,0.298712264,Open
,0.265813293,Open
,0.295060108,Open
,0.289209665,Open
,0.274738734,Open
,0.265813293,Open
,0.290489373,Open
,0.290489373,Open
,0.315831891,Open
,0.275498449,Open
,0.283888046,Open
,0.279817765,Open
,0.288389554,Open
,0.290319793,Open
,0.295113482,Open
,0.289721161,Open
,0.289721161,Open
,0.278918732,Open
,0.293805935,Open
,0.282633618,Open
,0.294905028,Open
,0.276179781,Open
,0.276179781,Open
,0.283289856,Open
,0.304492091,Open
,0.298819268,Open
,0.289806534,Open
,0.279808205,Open
,0.289220952,Open
,0.279600063,Open
,0.29496428,Open
,0.279915208,Open
,0.279729606,Open
,0.293989867,Open
,0.310127438,Open
,0.326157111,Open
,0.308725095,Open
,0.327398301,Open
,0.332279594,Open
,0.334525941,Open
,0.327784173,Open
,0.320059664,Open
,0.315559809,Open
,0.304096248,Open
,0.315559809,Open
,0.315559809,Open
,0.308989722,Open
,0.314984923,Open
,0.320656533,Open
,0.320656533,Open
,0.320656533,Open
,0.305412542,Open
,0.321914408,Open
,0.320656533,Open
,0.316921951,Open
,0.320059664,Open
,0.345472894,Open
,0.331682725,Open
,0.330921724,Open
,0.321373383,Open
,0.319589476,Open
,0.32687396,Open
,0.33428854,Open
,0.310341746,Open
,0.326527199,Open
,0.317179641,Open
,0.321225867,Open
,0.31625953,Open
,0.310341746,Open
,0.321225867,Open
,0.310341746,Open
,0.310253926,Open
,0.311582935,Open
,0.310131375,Open
,0.289672542,Open
,0.299148427,Open
,0.308661572,Open
,0.297750862,Open
,0.308414836,Open
,0.307293407,Open
,0.326307872,Open
,0.307538274,Open
,0.318965794,Open
,0.32420449,Open
,0.326307872,Open
,0.318345016,Open
,0.318275368,Open
,0.329075767,Open
,0.318275368,Open
,0.329650653,Open
,0.335694921,Open
,0.328020753,Open
,0.333946339,Open
,0.317889572,Open
,0.318160221,Open
,0.333194683,Open
,0.325743869,Open
,0.307293407,Open
,0.294548426,Blink
,0.164060732,Blink
,0.151428571,Blink
,0.128300953,Blink
,0.196609653,Blink
,0.261579069,Blink
,0.292969645,Blink
,0.308990928,Blink
,0.313396565,Open
,0.296946908,Open
,0.304926919,Open
,0.313396565,Open
,0.300900221,Open
,0.300794922,Open
,0.326134196,Open
,0.320656533,Open
,0.320656533,Open
,0.329872564,Open
,0.326777706,Open
,0.337883847,Open
,0.328679091,Open
,0.328679091,Open
,0.326157111,Open
,0.326157111,Open
,0.326157111,Open
,0.326777706,Open
,0.31075218,Open
,0.329617335,Open
,0.326777706,Open
,0.344280549,Open
,0.327877749,Open
,0.336804011,Open
,0.341631817,Open
,0.338423168,Open
,0.328137246,Open
,0.311008237,Open
,0.327398301,Open
,0.347197592,Open
,0.320207619,Open
,0.337663492,Open
,0.32196105,Open
,0.345641169,Open
,0.340627505,Open
,0.33976477,Open
,0.327398301,Open
,0.33715291,Open
,0.330605626,Open
,0.338972206,Open
,0.337803898,Open
,0.34873251,Open
,0.337663492,Open
,0.320656533,Open
,0.330605626,Open
,0.330605626,Open
,0.320469726,Open
,0.330605626,Open
,0.320656533,Open
,0.319416154,Open
,0.329896081,Open
,0.319416154,Open
,0.323607621,Open
,0.331262536,Open
,0.327784173,Open
,0.337297946,Open
,0.320656533,Open
,0.327398301,Open
,0.320656533,Open
,0.331196502,Open
,0.340442899,Open
,0.336745859,Open
,0.366324845,Open
,0.338809172,Open
,0.330921724,Open
,0.338096175,Open
,0.340036304,Open
,0.329681345,Open
,0.330921724,Open
,0.314086446,Open
,0.311975206,Open
,0.320656533,Open
,0.326500694,Open
,0.322796947,Open
,0.342655645,Open
,0.320656533,Open
,0.332079093,Open
,0.32420449,Open
,0.33260349,Open
,0.343394572,Open
,0.340508787,Open
,0.340623879,Open
,0.340508787,Open
,0.329872564,Open
,0.329569637,Open
,0.342410034,Open
,0.35616621,Open
,0.349663947,Open
,0.35642721,Open
,0.352994894,Open
,0.349557486,Open
,0.351931208,Open
,0.367591388,Open
,0.35855222,Open
,0.346513977,Open
,0.362336037,Open
,0.340033443,Open
,0.36064931,Open
,0.359356722,Open
,0.356999985,Open
,0.361953157,Open
,0.360084336,Open
,0.356805478,Open
,0.367282423,Open
,0.356805478,Open
,0.396293097,Open
,0.402177486,Open
,0.41383872,Open
,0.412189055,Open
,0.401758968,Open
,0.401148845,Open
,0.411070301,Open
,0.403174227,Open
,0.384970517,Open
,0.392690186,Open
,0.391737136,Open
,0.370520469,Open
,0.378043858,Open
,0.378187622,Open
,0.395962956,Open
,0.401148845,Open
,0.391993005,Open
,0.39165788,Open
,0.380822496,Open
,0.399830763,Open
,0.38308684,Open
,0.391516592,Open
,0.392153084,Open
,0.389970846,Open
,0.391993005,Open
,0.393855562,Open
,0.362947703,Open
,0.348471379,Open
,0.314427258,Open
,0.319968733,Open
,0.315660502,Open
,0.320603787,Open
,0.314427258,Open
,0.323737884,Open
,0.31330508,Open
,0.314541366,Open
,0.308719287,Open
,0.313829068,Open
,0.313809115,Open
,0.307754006,Open
,0.289006934,Open
,0.313190972,Open
,0.320997345,Open
,0.314427258,Open
,0.326601094,Open
,0.323925346,Open
,0.330664346,Open
,0.321116004,Open
,0.331262536,Open
,0.326609391,Open
,0.336160501,Open
,0.329901439,Open
,0.331262536,Open
,0.338048171,Open
,0.320656533,Open
,0.320997345,Open
,0.340227306,Open
,0.324069059,Open
,0.321714194,Open
,0.329501129,Open
,0.340870817,Open
,0.330324855,Open
,0.350413063,Open
,0.360678254,Open
,0.350641908,Open
,0.336804011,Open
,0.31741177,Open
,0.344112485,Open
,0.33389607,Open
,0.329829265,Open
,0.337426091,Open
,0.341033627,Open
,0.343580329,Open
,0.340672919,Open
,0.320656533,Open
,0.320656533,Open
,0.321714194,Open
,0.32230054,Open
,0.321461239,Open
,0.321714194,Open
,0.320997345,Open
,0.32225522,Open
,0.310411368,Open
,0.294799044,Open
,0.311733706,Open
,0.343438317,Open
,0.323966224,Open
,0.320294426,Open
,0.326983923,Open
,0.330605626,Open
,0.330605626,Open
,0.327784173,Open
,0.322417014,Open
,0.324542289,Open
,0.333219139,Open
,0.327526795,Open
,0.314984923,Open
,0.308414836,Open
,0.30359002,Open
,0.300415926,Open
,0.315701772,Open
,0.315289374,Open
,0.311084152,Open
,0.325259139,Open
,0.315289374,Open
,0.314984923,Open
,0.309049891,Open
,0.325867609,Open
,0.314645864,Open
,0.330605626,Open
,0.324478698,Open
,0.323966224,Open
,0.314713309,Open
,0.326649052,Open
,0.327161526,Open
,0.324542289,Open
,0.324911055,Open
,0.315289374,Open
,0.31719076,Open
,0.320656533,Open
,0.331606338,Open
,0.327526795,Open
,0.322417014,Open
,0.347275512,Open
,0.322417014,Open
,0.327784173,Open
,0.316843487,Open
,0.328124985,Open
,0.316503996,Open
,0.305044209,Open
,0.317100865,Open
,0.297039625,Open
,0.305412542,Open
,0.320656533,Open
,0.314984923,Open
,0.307839951,Open
,0.320656533,Open
,0.331256441,Open
,0.312190563,Open
,0.320776514,Open
,0.320059664,Open
,0.327784173,Open
,0.330605626,Open
,0.330605626,Open
,0.322112563,Open
,0.322112563,Open
,0.322112563,Open
,0.315289374,Open
,0.317526326,Open
,0.326451767,Open
,0.321373383,Open
,0.314480609,Open
,0.321714194,Open
,0.327326401,Open
,0.314341413,Open
,0.320059664,Open
,0.315359945,Open
,0.330676197,Open
,0.321714194,Open
,0.321714194,Open
,0.320656533,Open
,0.320059664,Open
,0.321116004,Open
,0.311424964,Open
,0.313721059,Open
,0.303317386,Open
,0.290983384,Open
,0.304468144,Open
