FrameNumber,EAR,EyeState
3553,0.354941901,Open
3554,0.353963632,Open
3555,0.337582521,Open
3556,0.343534453,Open
3557,0.35994666,Open
3558,0.343581732,Open
3559,0.338021243,Open
3560,0.34516181,Open
3561,0.353412088,Open
3562,0.367284207,Open
3563,0.37213285,Open
3564,0.365988333,Open
3565,0.380208333,Open
3566,0.350153329,Open
3567,0.359097725,Open
3568,0.367345832,Open
3569,0.372431615,Open
3570,0.367230983,Open
3571,0.381064417,Open
3572,0.350765306,Open
3573,0.355867347,Open
3574,0.366715119,Open
3575,0.368829647,Open
3576,0.376062555,Open
3577,0.359974894,Open
3578,0.356564177,Open
3579,0.361499292,Open
3580,0.35658298,Open
3581,0.356731101,Open
3582,0.367148357,Open
3583,0.367452158,Open
3584,0.362927015,Open
3585,0.363041864,Open
3586,0.346739929,Open
3587,0.368178987,Open
3588,0.346856016,Open
3589,0.357801148,Open
3590,0.367469184,Open
3591,0.366112134,Open
3592,0.350881915,Open
3593,0.366551545,Open
3594,0.356128153,Open
3595,0.361992426,Open
3596,0.350849836,Open
3597,0.357532115,Open
3598,0.361057097,Open
3599,0.362335092,Open
3600,0.356128153,Open
3601,0.368039219,Open
3602,0.315133094,Open
3603,0.161279611,Blink
3604,0.139145002,Blink
3605,0.171892668,Blink
3606,0.211374177,Blink
3607,0.245586548,Open
3608,0.287780642,Open
3609,0.315005012,Open
3610,0.327888988,Open
3611,0.318831251,Open
3612,0.314599931,Open
3613,0.31961355,Open
3614,0.329510121,Open
3615,0.315206681,Open
3616,0.331035607,Open
3617,0.320316437,Open
3618,0.338210378,Open
3619,0.362153661,Open
3620,0.350323209,Open
3621,0.334404256,Open
3622,0.33989927,Open
3623,0.339545333,Open
3624,0.342045819,Open
3625,0.35590898,Open
3626,0.359000954,Open
3627,0.332231427,Open
3628,0.3472034,Open
3629,0.34971175,Open
3630,0.352894687,Open
3631,0.363865064,Open
3632,0.369177346,Open
3633,0.359326594,Open
3634,0.349250271,Open
3635,0.337594697,Open
3636,0.35287578,Open
3637,0.355296622,Open
3638,0.34000061,Open
3639,0.347013109,Open
3640,0.358827535,Open
3641,0.336948315,Open
3642,0.343208016,Open
3643,0.358990137,Open
3644,0.349250271,Open
3645,0.323544503,Open
3646,0.188007657,Blink
3647,0.168045037,Blink
3648,0.199883971,Blink
3649,0.242976029,Blink
3650,0.31858409,Open
3651,0.342017165,Open
3652,0.34780491,Open
3653,0.343371887,Open
3654,0.364755671,Open
3655,0.35994666,Open
3656,0.362248162,Open
3657,0.367315152,Open
3658,0.359613068,Open
3659,0.357536048,Open
3660,0.345614859,Open
3661,0.352107573,Open
3662,0.351061163,Open
3663,0.35227079,Open
3664,0.3465194,Open
3665,0.352434008,Open
3666,0.362248162,Open
3667,0.35794515,Open
3668,0.346726788,Open
3669,0.364188311,Open
3670,0.354168702,Open
3671,0.362937178,Open
3672,0.347059885,Open
3673,0.363246392,Open
3674,0.361833142,Open
3675,0.352131011,Open
3676,0.34938173,Open
3677,0.352434008,Open
3678,0.346890005,Open
3679,0.357979139,Open
3680,0.346890005,Open
3681,0.356128153,Open
3682,0.346856016,Open
3683,0.356731101,Open
3684,0.352718519,Open
3685,0.356397252,Open
3686,0.345781784,Open
3687,0.362937178,Open
3688,0.356581457,Open
3689,0.34729904,Open
3690,0.356731101,Open
3691,0.36519115,Open
3692,0.359833459,Open
3693,0.339666569,Open
3694,0.328836515,Open
3695,0.323247178,Open
3696,0.340078919,Open
3697,0.349640847,Open
3698,0.351629061,Open
3699,0.351061163,Open
3700,0.340873712,Open
3701,0.338624699,Open
3702,0.345391225,Open
3703,0.349008749,Open
3704,0.357300153,Open
3705,0.361666217,Open
3706,0.357979139,Open
3707,0.355392186,Open
3708,0.362917962,Open
3709,0.346726788,Open
3710,0.359649226,Open
3711,0.355259175,Open
3712,0.354249029,Open
3713,0.351030094,Open
3714,0.35227079,Open
3715,0.364918238,Open
3716,0.345614859,Open
3717,0.354082104,Open
3718,0.35442241,Open
3719,0.345614859,Open
3720,0.356564177,Open
3721,0.351067951,Open
3722,0.356397252,Open
3723,0.334779913,Open
3724,0.344008863,Open
3725,0.340512819,Open
3726,0.342832948,Open
3727,0.348564319,Open
3728,0.360132462,Open
3729,0.343522704,Open
3730,0.345959122,Open
3731,0.336774934,Open
3732,0.342427682,Open
3733,0.347627974,Open
3734,0.332340891,Open
3735,0.337911779,Open
3736,0.334431495,Open
3737,0.334869069,Open
3738,0.335179685,Open
3739,0.332653756,Open
3740,0.332496129,Open
3741,0.337864917,Open
3742,0.321608574,Open
3743,0.337876714,Open
3744,0.333349441,Open
3745,0.346553389,Open
3746,0.346886071,Open
3747,0.354506652,Open
3748,0.330668386,Open
3749,0.34336793,Open
3750,0.345792197,Open
3751,0.343371887,Open
3752,0.336049171,Open
3753,0.341914288,Open
3754,0.330483452,Open
3755,0.343624699,Open
3756,0.336581403,Open
3757,0.332695328,Open
3758,0.32668382,Open
3759,0.335629253,Open
3760,0.334398568,Open
3761,0.338057844,Open
3762,0.337566981,Open
3763,0.332170789,Open
3764,0.338231263,Open
3765,0.336481297,Open
3766,0.33953903,Open
3767,0.343584252,Open
3768,0.33067778,Open
3769,0.336518259,Open
3770,0.338023947,Open
3771,0.341755038,Open
3772,0.3242419,Open
3773,0.3311482,Open
3774,0.341393571,Open
3775,0.330228752,Open
3776,0.340644928,Open
3777,0.334154394,Open
3778,0.345759271,Open
3779,0.316829872,Open
3780,0.294716539,Open
3781,0.320651041,Open
3782,0.315846892,Open
3783,0.327099791,Open
3784,0.316130835,Open
3785,0.321608574,Open
3786,0.336481297,Open
3787,0.326857201,Open
3788,0.318396099,Open
3789,0.329218603,Open
3790,0.324091071,Open
3791,0.311109366,Open
3792,0.321608574,Open
3793,0.327593116,Open
3794,0.33691759,Open
3795,0.341778487,Open
3796,0.337779209,Open
3797,0.328034528,Open
3798,0.326395177,Open
3799,0.313045062,Open
3800,0.33412149,Open
3801,0.320776399,Open
3802,0.328153465,Open
3803,0.337609084,Open
3804,0.310827548,Open
3805,0.329481557,Open
3806,0.324449939,Open
3807,0.326229168,Open
3808,0.331010221,Open
3809,0.327927615,Open
3810,0.320240944,Open
3811,0.331279901,Open
3812,0.335317629,Open
3813,0.314646282,Open
3814,0.330540785,Open
3815,0.323788285,Open
3816,0.340300273,Open
3817,0.345940187,Open
3818,0.343779399,Open
3819,0.340148311,Open
3820,0.33288374,Open
3821,0.326626643,Open
3822,0.335938991,Open
3823,0.321509384,Open
3824,0.340308977,Open
3825,0.329543726,Open
3826,0.337514198,Open
3827,0.335187143,Open
3828,0.34631048,Open
3829,0.336211035,Open
3830,0.345260872,Open
3831,0.352824316,Open
3832,0.334041595,Open
3833,0.330259628,Open
3834,0.33462063,Open
3835,0.340248764,Open
3836,0.338461482,Open
3837,0.332125919,Open
3838,0.336243962,Open
3839,0.330085102,Open
3840,0.333308199,Open
3841,0.318558859,Open
3842,0.329688469,Open
3843,0.337679969,Open
3844,0.336654716,Open
3845,0.319748323,Open
3846,0.317728765,Open
3847,0.337602008,Open
3848,0.349731857,Open
3849,0.334869069,Open
3850,0.332393675,Open
3851,0.32603988,Open
3852,0.319748323,Open
3853,0.32423921,Open
3854,0.337880644,Open
3855,0.33083695,Open
3856,0.33083695,Open
3857,0.323528942,Open
3858,0.331926051,Open
3859,0.319748323,Open
3860,0.32391387,Open
3861,0.334443292,Open
3862,0.32423921,Open
3863,0.32391387,Open
3864,0.331106501,Open
3865,0.335325123,Open
3866,0.330236246,Open
3867,0.323528942,Open
3868,0.324850364,Open
3869,0.321509384,Open
3870,0.321509384,Open
3871,0.343371887,Open
3872,0.311194168,Open
3873,0.332744294,Open
3874,0.338374529,Open
3875,0.326891136,Open
3876,0.332567094,Open
3877,0.338235045,Open
3878,0.331483188,Open
3879,0.338211668,Open
3880,0.342609142,Open
3881,0.337368041,Open
3882,0.337269687,Open
3883,0.333638047,Open
3884,0.334615136,Open
3885,0.321496212,Open
3886,0.340060832,Open
3887,0.340141571,Open
3888,0.33360302,Open
3889,0.328395817,Open
3890,0.321892587,Open
3891,0.332530027,Open
3892,0.32381817,Open
3893,0.318528057,Open
3894,0.318747994,Open
3895,0.318910722,Open
3896,0.313659012,Open
3897,0.321685396,Open
3898,0.318558859,Open
3899,0.317852131,Open
3900,0.321685396,Open
3901,0.343549225,Open
3902,0.332990247,Open
3903,0.335238774,Open
3904,0.335588116,Open
3905,0.328948964,Open
3906,0.328960119,Open
3907,0.31461548,Open
3908,0.32339478,Open
3909,0.332653756,Open
3910,0.334550324,Open
3911,0.321320395,Open
3912,0.327273172,Open
3913,0.321641342,Open
3914,0.338377303,Open
3915,0.327684806,Open
3916,0.327499031,Open
3917,0.338021243,Open
3918,0.331419038,Open
3919,0.310749297,Open
3920,0.316098204,Open
3921,0.320138898,Open
3922,0.315739088,Open
3923,0.322267457,Open
3924,0.310766134,Open
3925,0.330535346,Open
3926,0.327099791,Open
3927,0.325646047,Open
3928,0.327099791,Open
3929,0.321685396,Open
3930,0.318369724,Open
3931,0.318382927,Open
3932,0.315974467,Open
3933,0.331274225,Open
3934,0.327672092,Open
3935,0.308389749,Open
3936,0.316433009,Open
3937,0.310606061,Open
3938,0.30099087,Open
3939,0.298207364,Open
3940,0.310531885,Open
3941,0.294666529,Open
3942,0.288908213,Open
3943,0.29467818,Open
3944,0.306597447,Open
3945,0.3055578,Open
3946,0.303919246,Open
3947,0.293257085,Open
3948,0.297794109,Open
3949,0.298695341,Open
3950,0.296106884,Open
3951,0.284588082,Open
3952,0.293181477,Open
3953,0.284772322,Open
3954,0.298247714,Open
3955,0.296294853,Open
3956,0.305194085,Open
3957,0.298791487,Open
3958,0.296155856,Open
3959,0.295274617,Open
3960,0.287223546,Open
3961,0.286159949,Open
3962,0.289632516,Open
3963,0.298333965,Open
3964,0.281748463,Open
3965,0.300030046,Open
3966,0.305727274,Open
3967,0.300819025,Open
3968,0.289229923,Open
3969,0.314679222,Open
3970,0.30974952,Open
3971,0.314375262,Open
3972,0.284225467,Open
3973,0.157087898,Blink
3974,0.128330072,Blink
3975,0.12657764,Blink
3976,0.122287282,Blink
3977,0.127313935,Blink
3978,0.082271164,Blink
3979,0.08860579,Blink
3980,0.073076392,Blink
3981,0.075674089,Blink
3982,0.104507062,Blink
3983,0.121077292,Blink
3984,0.086117498,Blink
3985,0.075638907,Blink
3986,0.173726895,Blink
3987,0.170736518,Blink
3988,0.089330333,Blink
3989,0.071350304,Blink
3990,0.07659228,Blink
3991,0.08180753,Blink
3992,0.079870422,Blink
3993,0.083629084,Blink
3994,0.082886372,Blink
3995,0.089831727,Blink
3996,0.086933917,Blink
3997,0.117327497,Blink
3998,0.135804165,Blink
3999,0.107069817,Blink
4000,0.134919931,Blink
4001,0.194631662,Blink
4002,0.252550292,Blink
4003,0.27752114,Open
4004,0.305397324,Open
4005,0.285423568,Open
4006,0.290654216,Open
4007,0.304259467,Open
4008,0.292756631,Open
4009,0.268038136,Open
4010,0.279278194,Open
4011,0.271383564,Open
4012,0.282244408,Open
4013,0.292009675,Open
4014,0.276158082,Open
4015,0.296804632,Open
4016,0.282103546,Open
4017,0.273056996,Open
4018,0.273829394,Open
4019,0.279589037,Open
4020,0.260160172,Open
4021,0.287901634,Open
4022,0.256680338,Open
4023,0.288287824,Open
4024,0.275253471,Open
4025,0.274920095,Open
4026,0.287262249,Open
4027,0.288196198,Open
4028,0.276094061,Open
4029,0.287273648,Open
4030,0.266184116,Open
4031,0.26455599,Open
4032,0.282687729,Open
4033,0.279278456,Open
4034,0.291645873,Open
4035,0.290213142,Open
4036,0.298270308,Open
4037,0.30558646,Open
4038,0.323572071,Open
4039,0.303758818,Open
4040,0.299639916,Open
4041,0.286560208,Open
4042,0.304527286,Open
4043,0.311002815,Open
4044,0.295915128,Open
4045,0.29156518,Open
4046,0.294967737,Open
4047,0.303103673,Open
4048,0.291233961,Open
4049,0.280684475,Open
4050,0.271962205,Open
4051,0.294976849,Open
4052,0.272935075,Open
4053,0.265901223,Open
4054,0.261161139,Open
4055,0.274510266,Open
4056,0.287952751,Open
4057,0.281112394,Open
4058,0.283769866,Open
4059,0.289760168,Open
4060,0.285734178,Open
4061,0.287548689,Open
4062,0.29202333,Open
4063,0.291348069,Open
4064,0.27170863,Open
4065,0.288861883,Open
4066,0.302254825,Open
4067,0.283720841,Open
4068,0.30317413,Open
4069,0.27284137,Open
4070,0.261010987,Open
4071,0.263866155,Open
4072,0.262338209,Open
4073,0.262597087,Open
4074,0.277056362,Open
4075,0.27013439,Open
4076,0.268361676,Open
4077,0.264031945,Open
4078,0.270810442,Open
4079,0.274011708,Open
4080,0.274849456,Open
4081,0.280344282,Open
4082,0.275573879,Open
4083,0.27394334,Open
4084,0.262856929,Open
4085,0.269535898,Open
4086,0.256543338,Open
4087,0.251124138,Open
4088,0.24465546,Open
4089,0.259561247,Open
4090,0.253462934,Open
4091,0.239538885,Open
4092,0.260711437,Open
4093,0.255215515,Open
4094,0.24196892,Open
4095,0.269201935,Open
4096,0.248489151,Open
4097,0.245133328,Open
4098,0.255069701,Open
4099,0.251188261,Open
4100,0.25596708,Open
4101,0.249094297,Open
4102,0.252403952,Open
4103,0.240938416,Open
4104,0.24255544,Open
4105,0.239691864,Open
4106,0.245619576,Open
4107,0.260354888,Open
4108,0.239134495,Open
4109,0.229815867,Open
4110,0.239170823,Open
4111,0.244645809,Open
4112,0.239176863,Open
4113,0.250766606,Open
4114,0.238885304,Open
4115,0.236441632,Open
4116,0.233164783,Open
4117,0.235600254,Open
4118,0.233354089,Open
4119,0.239189679,Open
4120,0.231021525,Open
4121,0.233692362,Open
4122,0.225171144,Open
4123,0.228151246,Open
4124,0.233692657,Open
4125,0.236999006,Open
4126,0.239232011,Open
4127,0.229071814,Open
4128,0.247413495,Open
4129,0.259012795,Open
4130,0.253365361,Open
4131,0.264122757,Open
4132,0.247496745,Open
4133,0.270390679,Open
4134,0.260243376,Open
4135,0.253087497,Open
4136,0.245256133,Open
4137,0.261424804,Open
4138,0.25010962,Open
4139,0.256868452,Open
4140,0.276731695,Open
4141,0.280450932,Open
4142,0.264942875,Open
4143,0.262549285,Open
4144,0.277078183,Open
4145,0.283846568,Open
4146,0.267708774,Open
4147,0.243710002,Open
4148,0.236858467,Open
4149,0.261608444,Open
4150,0.266481244,Open
4151,0.250430609,Open
4152,0.250584432,Open
4153,0.271015108,Open
4154,0.247910627,Open
4155,0.252210803,Open
4156,0.253396347,Open
4157,0.275943278,Open
4158,0.257860837,Open
4159,0.261847469,Open
4160,0.2599992,Open
4161,0.262370106,Open
4162,0.260635587,Open
4163,0.272573295,Open
4164,0.272982806,Open
4165,0.278752659,Open
4166,0.264658822,Open
4167,0.276310268,Open
4168,0.26551119,Open
4169,0.278752659,Open
4170,0.284834627,Open
4171,0.283493466,Open
4172,0.295570543,Open
4173,0.273345092,Open
4174,0.280013035,Open
4175,0.279186013,Open
4176,0.26994863,Open
4177,0.275064415,Open
4178,0.276188855,Open
4179,0.205761407,Open
4180,0.099519127,Blink
4181,0.085741795,Blink
4182,0.085745066,Blink
4183,0.11698661,Blink
4184,0.090233836,Blink
4185,0.080874597,Blink
4186,0.099261184,Blink
4187,0.100567037,Blink
4188,0.106388566,Blink
4189,0.112895329,Blink
4190,0.109285118,Blink
4191,0.130438742,Blink
4192,0.126847986,Blink
4193,0.169101285,Blink
4194,0.200168925,Blink
4195,0.209592621,Open
4196,0.210429395,Open
4197,0.210457683,Open
4198,0.218592697,Open
4199,0.214159068,Open
4200,0.217411266,Open
4201,0.211800613,Open
4202,0.218614545,Open
4203,0.218068834,Open
4204,0.217309024,Open
4205,0.21799611,Open
4206,0.222873109,Open
4207,0.230704552,Open
4208,0.22228878,Open
4209,0.231316702,Open
4210,0.223217319,Open
4211,0.233679391,Open
4212,0.236523404,Open
4213,0.264345126,Open
4214,0.261053728,Open
4215,0.26115231,Open
4216,0.283724698,Open
4217,0.278077774,Open
4218,0.271845172,Open
4219,0.279854608,Open
4220,0.212487394,Blink
4221,0.095097855,Blink
4222,0.086349008,Blink
4223,0.096307492,Blink
4224,0.154159597,Blink
4225,0.193043178,Blink
4226,0.230741347,Blink
4227,0.236572167,Open
4228,0.239268334,Open
4229,0.147540306,Blink
4230,0.122743189,Blink
4231,0.139449776,Blink
4232,0.190555749,Blink
4233,0.228922647,Open
4234,0.258972245,Open
4235,0.263629944,Open
4236,0.283186515,Open
4237,0.290793963,Open
4238,0.25810919,Open
4239,0.269143631,Open
4240,0.285282793,Open
4241,0.290622561,Open
4242,0.269022434,Open
4243,0.277173913,Open
4244,0.282817417,Open
4245,0.278922872,Open
4246,0.276595745,Open
4247,0.2791126,Open
4248,0.287628051,Open
4249,0.293652321,Open
4250,0.287201546,Open
4251,0.279194038,Open
4252,0.278892365,Open
4253,0.287752655,Open
4254,0.300094492,Open
4255,0.294912872,Open
4256,0.286396188,Open
4257,0.288010101,Open
4258,0.308371167,Open
4259,0.298028326,Open
4260,0.306393287,Open
4261,0.310837169,Open
4262,0.303179635,Open
4263,0.303299955,Open
4264,0.297305108,Open
4265,0.32723683,Open
4266,0.324963223,Open
4267,0.319358552,Open
4268,0.330093016,Open
4269,0.324925873,Open
4270,0.340780563,Open
4271,0.337383828,Open
4272,0.346078914,Open
4273,0.326510692,Open
4274,0.328478852,Open
4275,0.310757096,Open
4276,0.317919563,Open
4277,0.322939155,Open
4278,0.314337545,Open
4279,0.31054313,Open
4280,0.307571764,Open
4281,0.307515253,Open
4282,0.328216382,Open
4283,0.310972965,Open
4284,0.328425958,Open
4285,0.312768153,Open
4286,0.328473811,Open
4287,0.321242417,Open
4288,0.32661556,Open
4289,0.32661556,Open
4290,0.346204276,Open
4291,0.338875154,Open
4292,0.333596966,Open
4293,0.338671889,Open
4294,0.323239962,Open
4295,0.330120761,Open
4296,0.340785363,Open
4297,0.3440283,Open
4298,0.333682144,Open
4299,0.328578974,Open
4300,0.328578974,Open
4301,0.287498014,Open
4302,0.136463311,Blink
4303,0.120810995,Blink
4304,0.149841399,Blink
4305,0.226665726,Blink
4306,0.277382893,Open
4307,0.301541142,Open
4308,0.3106347,Open
4309,0.295109336,Open
4310,0.322795055,Open
4311,0.305402696,Open
4312,0.185429763,Blink
4313,0.135967722,Blink
4314,0.143503061,Blink
4315,0.212065364,Blink
4316,0.258646275,Open
4317,0.292992765,Open
4318,0.269995029,Open
4319,0.198807714,Blink
4320,0.231880152,Open
4321,0.286568616,Open
4322,0.163332615,Blink
4323,0.106690832,Blink
4324,0.114470307,Blink
4325,0.131145492,Blink
4326,0.18124848,Blink
4327,0.208286754,Blink
4328,0.247163844,Blink
4329,0.262263118,Blink
4330,0.251218697,Open
4331,0.239448085,Open
4332,0.239620019,Open
4333,0.253032172,Open
4334,0.265159854,Open
4335,0.275016998,Open
4336,0.300057318,Open
4337,0.281428429,Open
4338,0.261186879,Open
4339,0.265974351,Open
4340,0.276031003,Open
4341,0.295769978,Open
4342,0.291767264,Open
4343,0.285495729,Open
4344,0.276048209,Open
4345,0.27975587,Open
4346,0.290442927,Open
4347,0.292518338,Open
4348,0.289523151,Open
4349,0.286765234,Open
4350,0.285424211,Open
4351,0.23496055,Open
4352,0.159911391,Blink
4353,0.111921636,Blink
4354,0.139690919,Blink
4355,0.206108714,Blink
4356,0.209271386,Blink
4357,0.263091658,Open
4358,0.279549756,Open
4359,0.289742698,Open
4360,0.283344847,Open
4361,0.28214263,Open
4362,0.29352339,Open
4363,0.310683386,Open
4364,0.303266444,Open
4365,0.30101071,Open
4366,0.322992333,Open
4367,0.300588589,Open
4368,0.307255148,Open
4369,0.333299085,Open
4370,0.314697444,Open
4371,0.313468541,Open
4372,0.322741547,Open
4373,0.329576537,Open
4374,0.326136753,Open
4375,0.316251182,Open
4376,0.311151841,Open
4377,0.312698911,Open
4378,0.30498463,Open
4379,0.303339906,Open
4380,0.314667508,Open
4381,0.330759152,Open
4382,0.327466948,Open
4383,0.319756737,Open
4384,0.32101908,Open
4385,0.328763568,Open
4386,0.311104292,Open
4387,0.337266236,Open
4388,0.307294974,Open
4389,0.311060535,Open
4390,0.311656848,Open
4391,0.300203963,Open
4392,0.311653396,Open
4393,0.303855939,Open
4394,0.295532414,Open
4395,0.327253511,Open
4396,0.318732626,Open
4397,0.307636847,Open
4398,0.323104795,Open
4399,0.316964157,Open
4400,0.295258668,Open
4401,0.149919742,Blink
4402,0.132578624,Blink
4403,0.115591267,Blink
4404,0.131828351,Blink
4405,0.188185243,Blink
4406,0.218682738,Blink
4407,0.263586132,Open
4408,0.293214421,Open
4409,0.298668378,Open
4410,0.303941406,Open
4411,0.328537855,Open
4412,0.325350411,Open
4413,0.326375501,Open
4414,0.328026523,Open
4415,0.324791534,Open
4416,0.328227343,Open
4417,0.336803165,Open
4418,0.320617875,Open
4419,0.326523289,Open
4420,0.326242805,Open
4421,0.329985715,Open
4422,0.325681114,Open
4423,0.334527406,Open
4424,0.333020297,Open
4425,0.328176877,Open
4426,0.322369817,Open
4427,0.334878012,Open
4428,0.326016241,Open
4429,0.328230237,Open
4430,0.346037101,Open
4431,0.347998629,Open
4432,0.34327333,Open
4433,0.335995507,Open
4434,0.34777703,Open
4435,0.353622688,Open
4436,0.343806928,Open
4437,0.343062279,Open
4438,0.322392636,Open
4439,0.34572987,Open
4440,0.351342282,Open
4441,0.338091139,Open
4442,0.352378387,Open
4443,0.353156118,Open
4444,0.350287028,Open
4445,0.347339616,Open
4446,0.350703743,Open
4447,0.347005084,Open
4448,0.348958618,Open
4449,0.35080801,Open
4450,0.350081698,Open
4451,0.339475391,Open
4452,0.341989927,Open
4453,0.335937321,Open
4454,0.336831184,Open
4455,0.345220649,Open
4456,0.35248178,Open
4457,0.355028934,Open
4458,0.352990316,Open
4459,0.35248178,Open
4460,0.338064594,Open
4461,0.347918682,Open
4462,0.356353895,Open
4463,0.362365557,Open
4464,0.362158594,Open
4465,0.347564146,Open
4466,0.359774176,Open
4467,0.375020461,Open
4468,0.385378791,Open
4469,0.380643997,Open
4470,0.418191054,Open
4471,0.396824943,Open
4472,0.402908467,Open
4473,0.403913709,Open
4474,0.402611513,Open
4475,0.407794531,Open
4476,0.407718667,Open
4477,0.412526686,Open
4478,0.423935114,Open
4479,0.40682582,Open
4480,0.418216316,Open
4481,0.417375883,Open
4482,0.428963157,Open
4483,0.409459173,Open
4484,0.419956994,Open
4485,0.429728409,Open
4486,0.414620687,Open
4487,0.418150913,Open
4488,0.40643073,Open
4489,0.427612634,Open
4490,0.400589184,Open
4491,0.379461976,Open
4492,0.402851119,Open
4493,0.398089569,Open
4494,0.373588684,Open
4495,0.390863513,Open
4496,0.396187105,Open
4497,0.385249339,Open
4498,0.368794116,Open
4499,0.383937175,Open
4500,0.380262758,Open
4501,0.379438386,Open
4502,0.369560951,Open
4503,0.372849452,Open
4504,0.358268727,Open
4505,0.360983763,Open
4506,0.347454473,Open
4507,0.345726863,Open
4508,0.336461573,Open
4509,0.338556715,Open
4510,0.338743331,Open
4511,0.340383642,Open
4512,0.32788321,Open
4513,0.344814589,Open
4514,0.326750396,Open
4515,0.327710129,Open
4516,0.336060904,Open
4517,0.32385134,Open
4518,0.334806858,Open
4519,0.329981346,Open
4520,0.314432672,Open
4521,0.315981883,Open
4522,0.30450065,Open
4523,0.303886009,Open
4524,0.292789643,Open
4525,0.310101836,Open
4526,0.313478389,Open
4527,0.304221661,Open
4528,0.318482356,Open
4529,0.307191084,Open
4530,0.327530086,Open
4531,0.30743197,Open
4532,0.320051735,Open
4533,0.306485908,Open
4534,0.306838754,Open
4535,0.317929581,Open
4536,0.307105293,Open
4537,0.287172924,Open
4538,0.306833338,Open
4539,0.297650474,Open
4540,0.312927167,Open
4541,0.294229096,Open
4542,0.301765057,Open
4543,0.304541076,Open
4544,0.294188792,Open
4545,0.304168539,Open
4546,0.302533123,Open
4547,0.297943821,Open
4548,0.308428002,Open
4549,0.313911755,Open
4550,0.309691711,Open
4551,0.319143716,Open
4552,0.326382344,Open
4553,0.322445701,Open
4554,0.321756988,Open
4555,0.310964641,Open
4556,0.322308496,Open
4557,0.318173597,Open
4558,0.325870841,Open
4559,0.323386124,Open
4560,0.331130547,Open
4561,0.342637731,Open
4562,0.332375009,Open
4563,0.323522292,Open
4564,0.33832272,Open
4565,0.331670312,Open
4566,0.328188756,Open
4567,0.335539564,Open
4568,0.329917095,Open
4569,0.33131075,Open
4570,0.338526833,Open
4571,0.331872613,Open
4572,0.347447863,Open
4573,0.3371616,Open
4574,0.336975418,Open
4575,0.344776975,Open
4576,0.332034654,Open
4577,0.331104005,Open
4578,0.331128978,Open
4579,0.328182214,Open
4580,0.338742089,Open
4581,0.335734312,Open
4582,0.328571982,Open
4583,0.326470579,Open
4584,0.328600713,Open
4585,0.318077428,Open
4586,0.317486633,Open
4587,0.334448733,Open
4588,0.32871101,Open
4589,0.332632681,Open
4590,0.313264071,Open
4591,0.31911422,Open
4592,0.337065289,Open
4593,0.338302214,Open
4594,0.355806472,Open
4595,0.34821682,Open
4596,0.360911661,Open
4597,0.332842082,Open
4598,0.345497426,Open
4599,0.361427278,Open
4600,0.356935685,Open
4601,0.356878912,Open
4602,0.337470455,Open
4603,0.171952643,Blink
4604,0.135459,Blink
4605,0.138413737,Blink
4606,0.159285098,Blink
4607,0.188669168,Blink
4608,0.220182672,Blink
4609,0.259000273,Blink
4610,0.27130409,Open
4611,0.283804197,Open
4612,0.302520617,Open
4613,0.310568273,Open
4614,0.31675756,Open
4615,0.337688713,Open
4616,0.327803331,Open
4617,0.318869149,Open
4618,0.320039211,Open
4619,0.330000417,Open
4620,0.342919718,Open
4621,0.33925806,Open
4622,0.348943461,Open
4623,0.346720452,Open
4624,0.340745685,Open
4625,0.326953535,Open
4626,0.324198469,Open
4627,0.337033266,Open
4628,0.335355917,Open
4629,0.332850353,Open
4630,0.335104183,Open
4631,0.328543675,Open
4632,0.352866481,Open
4633,0.334127229,Open
4634,0.312572826,Open
4635,0.323306585,Open
4636,0.339594001,Open
4637,0.344162075,Open
4638,0.335779195,Open
4639,0.340417672,Open
4640,0.333222389,Open
4641,0.349262059,Open
4642,0.341480354,Open
4643,0.334628785,Open
4644,0.329543753,Open
4645,0.338683887,Open
4646,0.34249852,Open
4647,0.333097632,Open
4648,0.340315946,Open
4649,0.334896581,Open
4650,0.341480354,Open
4651,0.3188279,Open
4652,0.338799781,Open
4653,0.330001176,Open
4654,0.335462674,Open
4655,0.35686666,Open
4656,0.340877496,Open
4657,0.346423071,Open
4658,0.340417672,Open
4659,0.330410415,Open
4660,0.345467423,Open
4661,0.340363732,Open
4662,0.169924418,Blink
4663,0.182582028,Blink
4664,0.159777482,Blink
4665,0.151010165,Blink
4666,0.146215819,Blink
4667,0.221057026,Blink
4668,0.238151576,Blink
4669,0.26579177,Open
4670,0.276411596,Open
4671,0.301967019,Open
4672,0.290725497,Open
4673,0.289863765,Open
4674,0.298630291,Open
4675,0.322063836,Open
4676,0.317550141,Open
4677,0.314524812,Open
4678,0.305895964,Open
4679,0.316374707,Open
4680,0.312327273,Open
4681,0.305711584,Open
4682,0.332618962,Open
4683,0.316676691,Open
4684,0.328352917,Open
4685,0.328872186,Open
4686,0.349105684,Open
4687,0.337932724,Open
4688,0.356213876,Open
4689,0.344014459,Open
4690,0.34316306,Open
4691,0.345581933,Open
4692,0.333540583,Open
4693,0.327174884,Open
4694,0.354579387,Open
4695,0.343429402,Open
4696,0.348995745,Open
4697,0.336394558,Open
4698,0.332559782,Open
4699,0.345830233,Open
4700,0.345581933,Open
4701,0.351665629,Open
4702,0.354297477,Open
4703,0.332726349,Open
4704,0.337005121,Open
4705,0.331467808,Open
4706,0.360433232,Open
4707,0.327132558,Open
4708,0.304096859,Open
